chapter_id,chapter,topic_id,topic,type,text,text_en,choice_a,choice_b,choice_c,choice_d,answer,person_name,person_role
bab1,Bab 1: Nombor Nisbah | Chapter 1: Rational Numbers,1-1-integer,1.1 Integer | 1.1 Integers,summary,"Integer ialah nombor bulat yang mempunyai tanda positif atau negatif, termasuk sifar.","Integers are whole numbers with positive or negative signs, including zero.",,,,,,,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-2-venn-diagrams,"11.2 Gambar Rajah Venn, Set Semesta, Pelengkap bagi suatu Set dan Subset | 11.2 Venn Diagrams, Universal Sets, Complement of a Set and Subsets",objective,"Cari bilangan subset bagi set P = {a, b}. / Find the number of subsets for set P = {a, b}.",,,,,,"Jawapan / Answer: 4. Cara / Method: Tentukan set semesta dahulu, kemudian letakkan unsur pada rantau persilangan, set sahaja atau pelengkap yang betul. / Identify the universal set first, then place elements in the correct intersection, set-only or complement region. Oleh itu / Therefore: 4.",,
bab12,Bab 12: Pengendalian Data | Chapter 12: Data Handling,12-1-pengendalian-data,"12.1 Proses Pengumpulan, Pengorganisasian dan Perwakilan Data, serta Pentafsiran Perwakilan Data | 12.1 Data Collection, Organization, Representation and Interpretation Process",summary,"Pengendalian data mengumpul, mengorganisasi, mewakilkan (graf/carta), dan mentafsir data.","Data handling involves collecting, organizing, representing (graphs/charts), and interpreting data.",,,,,,,
bab12,Bab 12: Pengendalian Data | Chapter 12: Data Handling,12-1-pengendalian-data,"12.1 Proses Pengumpulan, Pengorganisasian dan Perwakilan Data, serta Pentafsiran Perwakilan Data | 12.1 Data Collection, Organization, Representation and Interpretation Process",fact,Data kualitatif menerangkan kategori; data kuantitatif melibatkan angka.,Qualitative data describes categories; quantitative data involves numbers.,,,,,,,
bab12,Bab 12: Pengendalian Data | Chapter 12: Data Handling,12-1-pengendalian-data,"12.1 Proses Pengumpulan, Pengorganisasian dan Perwakilan Data, serta Pentafsiran Perwakilan Data | 12.1 Data Collection, Organization, Representation and Interpretation Process",fact,Carta pai mengwakilkan data sebagai sektor bulatan daripada 360°.,Pie charts represent data as circular sectors out of 360°.,,,,,,,
bab12,Bab 12: Pengendalian Data | Chapter 12: Data Handling,12-1-pengendalian-data,"12.1 Proses Pengumpulan, Pengorganisasian dan Perwakilan Data, serta Pentafsiran Perwakilan Data | 12.1 Data Collection, Organization, Representation and Interpretation Process",person,Pelopor carta palang dan carta pai grafik moden.,Pioneer of modern graphical bar and pie charts.,,,,,,William Playfair,Ahli Jurutera & Ekonomi / Engineer & Economist
bab12,Bab 12: Pengendalian Data | Chapter 12: Data Handling,12-1-pengendalian-data,"12.1 Proses Pengumpulan, Pengorganisasian dan Perwakilan Data, serta Pentafsiran Perwakilan Data | 12.1 Data Collection, Organization, Representation and Interpretation Process",multiple_choice,Apakah jenis perwakilan data yang sesuai menunjukkan bahagian peratusan daripada keseluruhan? / Which data representation is suitable for showing percentage proportions of a whole?,,Carta Pai / Pie Chart,Plot Titik / Dot Plot,Graf Garis / Line Graph,Jadual Kekerapan / Frequency Table,"Jawapan / Answer: Carta Pai / Pie Chart. Cara / Method: Baca tajuk, label dan skala, kemudian gunakan data yang ditunjukkan untuk membuat pengiraan atau tafsiran. / Read the title, labels and scale, then use the displayed data for the calculation or interpretation. Oleh itu / Therefore: Carta Pai / Pie Chart.",,
bab12,Bab 12: Pengendalian Data | Chapter 12: Data Handling,12-1-pengendalian-data,"12.1 Proses Pengumpulan, Pengorganisasian dan Perwakilan Data, serta Pentafsiran Perwakilan Data | 12.1 Data Collection, Organization, Representation and Interpretation Process",multiple_choice,Hitung sudut sektor bagi 25% dalam carta pai. / Calculate sector angle for 25% in a pie chart.,,90°,180°,45°,60°,"Jawapan / Answer: 90°. Cara / Method: Baca tajuk, label dan skala, kemudian gunakan data yang ditunjukkan untuk membuat pengiraan atau tafsiran. / Read the title, labels and scale, then use the displayed data for the calculation or interpretation. Oleh itu / Therefore: 90°.",,
bab12,Bab 12: Pengendalian Data | Chapter 12: Data Handling,12-1-pengendalian-data,"12.1 Proses Pengumpulan, Pengorganisasian dan Perwakilan Data, serta Pentafsiran Perwakilan Data | 12.1 Data Collection, Organization, Representation and Interpretation Process",multiple_choice,"Antara berikut, yang manakah contoh data kuantitatif? / Which of the following is an example of quantitative data?",,Tinggi murid / Student height,Warna kegemaran / Favorite color,Jenama kereta / Car brand,Bangsa / Ethnicity,"Jawapan / Answer: Tinggi murid / Student height. Cara / Method: Baca tajuk, label dan skala, kemudian gunakan data yang ditunjukkan untuk membuat pengiraan atau tafsiran. / Read the title, labels and scale, then use the displayed data for the calculation or interpretation. Oleh itu / Therefore: Tinggi murid / Student height.",,
bab12,Bab 12: Pengendalian Data | Chapter 12: Data Handling,12-1-pengendalian-data,"12.1 Proses Pengumpulan, Pengorganisasian dan Perwakilan Data, serta Pentafsiran Perwakilan Data | 12.1 Data Collection, Organization, Representation and Interpretation Process",multiple_choice,Perwakilan data yang sesuai menunjukkan perubahan data mengikut masa ialah: / Suitable data representation showing changes over time is:,,Graf Garis / Line Graph,Carta Pai / Pie Chart,Plot Batang dan Daun / Stem-and-Leaf Plot,Carta Palang / Bar Chart,"Jawapan / Answer: Graf Garis / Line Graph. Cara / Method: Baca tajuk, label dan skala, kemudian gunakan data yang ditunjukkan untuk membuat pengiraan atau tafsiran. / Read the title, labels and scale, then use the displayed data for the calculation or interpretation. Oleh itu / Therefore: Graf Garis / Line Graph.",,
bab12,Bab 12: Pengendalian Data | Chapter 12: Data Handling,12-1-pengendalian-data,"12.1 Proses Pengumpulan, Pengorganisasian dan Perwakilan Data, serta Pentafsiran Perwakilan Data | 12.1 Data Collection, Organization, Representation and Interpretation Process",multiple_choice,"Jika sudut sektor epal dalam carta pai ialah 108°, berapakah peratusannya? / If apple sector angle in pie chart is 108°, what is its percentage?",,30%,25%,35%,40%,"Jawapan / Answer: 30%. Cara / Method: Baca tajuk, label dan skala, kemudian gunakan data yang ditunjukkan untuk membuat pengiraan atau tafsiran. / Read the title, labels and scale, then use the displayed data for the calculation or interpretation. Oleh itu / Therefore: 30%.",,
bab12,Bab 12: Pengendalian Data | Chapter 12: Data Handling,12-1-pengendalian-data,"12.1 Proses Pengumpulan, Pengorganisasian dan Perwakilan Data, serta Pentafsiran Perwakilan Data | 12.1 Data Collection, Organization, Representation and Interpretation Process",objective,Hitung sudut sektor bagi 40% dalam carta pai. / Calculate sector angle for 40% in a pie chart.,,,,,,"Jawapan / Answer: 144°. Cara / Method: Baca tajuk, label dan skala, kemudian gunakan data yang ditunjukkan untuk membuat pengiraan atau tafsiran. / Read the title, labels and scale, then use the displayed data for the calculation or interpretation. Oleh itu / Therefore: 144°.",,
bab12,Bab 12: Pengendalian Data | Chapter 12: Data Handling,12-1-pengendalian-data,"12.1 Proses Pengumpulan, Pengorganisasian dan Perwakilan Data, serta Pentafsiran Perwakilan Data | 12.1 Data Collection, Organization, Representation and Interpretation Process",objective,Nyatakan peratusan yang diwakilkan oleh sudut sektor 180° dalam carta pai. / State the percentage represented by a 180° sector angle in a pie chart.,,,,,,"Jawapan / Answer: 50%. Cara / Method: Baca tajuk, label dan skala, kemudian gunakan data yang ditunjukkan untuk membuat pengiraan atau tafsiran. / Read the title, labels and scale, then use the displayed data for the calculation or interpretation. Oleh itu / Therefore: 50%.",,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-1-teorem-pythagoras,13.1 Teorem Pythagoras | 13.1 Pythagoras' Theorem,summary,"Dalam segi tiga bersudut tegak, kuasa dua hipotenus sama dengan hasil tambah kuasa dua dua sisi lain (c² = a² + b²).","In a right-angled triangle, the square of hypotenuse equals sum of squares of other sides (c² = a² + b²).",,,,,,,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-1-teorem-pythagoras,13.1 Teorem Pythagoras | 13.1 Pythagoras' Theorem,fact,Hipotenus ialah sisi terpanjang bertentangan sudut 90°.,Hypotenuse is the longest side opposite the 90° angle.,,,,,,,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-1-teorem-pythagoras,13.1 Teorem Pythagoras | 13.1 Pythagoras' Theorem,fact,"Tigaan Pythagoras popular termasuk (3, 4, 5) dan (5, 12, 13).","Common Pythagorean triples include (3, 4, 5) and (5, 12, 13).",,,,,,,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-1-teorem-pythagoras,13.1 Teorem Pythagoras | 13.1 Pythagoras' Theorem,person,Merumuskan teorem hubungan sisi segi tiga bersudut tegak.,Formulated the side relation theorem of right-angled triangles.,,,,,,Pythagoras,Ahli Matematik / Mathematician
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-1-teorem-pythagoras,13.1 Teorem Pythagoras | 13.1 Pythagoras' Theorem,multiple_choice,"Berdasarkan segi tiga bersudut tegak dengan sisi 3 cm dan 4 cm, berapakah panjang hipotenus? / In a right-angled triangle with sides 3 cm and 4 cm, what is hypotenuse length?",,5 cm,7 cm,6 cm,25 cm,"Jawapan / Answer: 5 cm. Cara / Method: Bagi segi tiga bersudut tegak, gunakan a² + b² = c² dengan c sebagai hipotenus, kemudian cari nilai yang tidak diketahui. / For a right-angled triangle, use a² + b² = c² with c as the hypotenuse, then find the unknown. Oleh itu / Therefore: 5 cm.",,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-1-teorem-pythagoras,13.1 Teorem Pythagoras | 13.1 Pythagoras' Theorem,multiple_choice,Hitung c jika a = 6 dan b = 8 dalam c² = a² + b². / Calculate c if a = 6 and b = 8 in c² = a² + b².,,10,14,12,100,"Jawapan / Answer: 10. Cara / Method: Bagi segi tiga bersudut tegak, gunakan a² + b² = c² dengan c sebagai hipotenus, kemudian cari nilai yang tidak diketahui. / For a right-angled triangle, use a² + b² = c² with c as the hypotenuse, then find the unknown. Oleh itu / Therefore: 10.",,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-1-teorem-pythagoras,13.1 Teorem Pythagoras | 13.1 Pythagoras' Theorem,multiple_choice,"Antara berikut, yang manakah tigaan Pythagoras? / Which of the following is a Pythagorean triple?",,"(5, 12, 13)","(2, 3, 4)","(4, 5, 6)","(6, 7, 8)","Jawapan / Answer: (5, 12, 13). Cara / Method: Bagi segi tiga bersudut tegak, gunakan a² + b² = c² dengan c sebagai hipotenus, kemudian cari nilai yang tidak diketahui. / For a right-angled triangle, use a² + b² = c² with c as the hypotenuse, then find the unknown. Oleh itu / Therefore: (5, 12, 13).",,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-1-teorem-pythagoras,13.1 Teorem Pythagoras | 13.1 Pythagoras' Theorem,multiple_choice,"Jika hipotenus ialah 15 cm dan satu sisi ialah 9 cm, cari panjang sisi satu lagi. / If hypotenuse is 15 cm and one side is 9 cm, find the other side.",,12 cm,10 cm,6 cm,14 cm,"Jawapan / Answer: 12 cm. Cara / Method: Bagi segi tiga bersudut tegak, gunakan a² + b² = c² dengan c sebagai hipotenus, kemudian cari nilai yang tidak diketahui. / For a right-angled triangle, use a² + b² = c² with c as the hypotenuse, then find the unknown. Oleh itu / Therefore: 12 cm.",,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-1-teorem-pythagoras,13.1 Teorem Pythagoras | 13.1 Pythagoras' Theorem,multiple_choice,Cari panjang hipotenus bagi segi tiga bersudut tegak bersisi 8 cm dan 15 cm. / Find hypotenuse length for right triangle with sides 8 cm and 15 cm.,,17 cm,23 cm,13 cm,19 cm,"Jawapan / Answer: 17 cm. Cara / Method: Bagi segi tiga bersudut tegak, gunakan a² + b² = c² dengan c sebagai hipotenus, kemudian cari nilai yang tidak diketahui. / For a right-angled triangle, use a² + b² = c² with c as the hypotenuse, then find the unknown. Oleh itu / Therefore: 17 cm.",,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-1-teorem-pythagoras,13.1 Teorem Pythagoras | 13.1 Pythagoras' Theorem,objective,Hitung panjang hipotenus bagi segi tiga bersudut tegak dengan sisi tegak 9 cm dan 12 cm. / Calculate hypotenuse length of right triangle with sides 9 cm and 12 cm.,,,,,,"Jawapan / Answer: 15 cm. Cara / Method: Bagi segi tiga bersudut tegak, gunakan a² + b² = c² dengan c sebagai hipotenus, kemudian cari nilai yang tidak diketahui. / For a right-angled triangle, use a² + b² = c² with c as the hypotenuse, then find the unknown. Oleh itu / Therefore: 15 cm.",,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-1-teorem-pythagoras,13.1 Teorem Pythagoras | 13.1 Pythagoras' Theorem,objective,"Jika c = 26 cm dan a = 10 cm, cari b dalam c² = a² + b². / If c = 26 cm and a = 10 cm, find b in c² = a² + b².",,,,,,"Jawapan / Answer: 24 cm. Cara / Method: Bagi segi tiga bersudut tegak, gunakan a² + b² = c² dengan c sebagai hipotenus, kemudian cari nilai yang tidak diketahui. / For a right-angled triangle, use a² + b² = c² with c as the hypotenuse, then find the unknown. Oleh itu / Therefore: 24 cm.",,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-2-akas-teorem-pythagoras,13.2 Akas Teorem Pythagoras | 13.2 Converse of Pythagoras' Theorem,summary,"Akas Teorem Pythagoras menentukan sama ada segi tiga bersudut tegak, tirus, atau cakah.","Converse of Pythagoras' Theorem determines whether a triangle is right-angled, acute, or obtuse.",,,,,,,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-2-akas-teorem-pythagoras,13.2 Akas Teorem Pythagoras | 13.2 Converse of Pythagoras' Theorem,fact,"Jika c² = a² + b², maka sudut bertentangan sisi c ialah 90°.","If c² = a² + b², then the angle opposite side c is 90°.",,,,,,,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-2-akas-teorem-pythagoras,13.2 Akas Teorem Pythagoras | 13.2 Converse of Pythagoras' Theorem,fact,"Jika c² > a² + b², segi tiga itu ialah segi tiga cakah.","If c² > a² + b², the triangle is an obtuse-angled triangle.",,,,,,,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-2-akas-teorem-pythagoras,13.2 Akas Teorem Pythagoras | 13.2 Converse of Pythagoras' Theorem,person,Membuktikan akas Teorem Pythagoras dalam Elemen Euclid.,Proved the converse of Pythagoras' Theorem in Euclid's Elements.,,,,,,Euclid,Ahli Matematik / Mathematician
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-2-akas-teorem-pythagoras,13.2 Akas Teorem Pythagoras | 13.2 Converse of Pythagoras' Theorem,multiple_choice,"Jika sisi segi tiga ialah 5 cm, 12 cm, dan 13 cm, apakah jenis segi tiga tersebut? / If triangle sides are 5 cm, 12 cm, 13 cm, what type of triangle is it?",,Segi tiga bersudut tegak / Right-angled triangle,Segi tiga cakah / Obtuse triangle,Segi tiga sama sisi / Equilateral triangle,Segi tiga tirus / Acute triangle,"Jawapan / Answer: Segi tiga bersudut tegak / Right-angled triangle. Cara / Method: Semak sama ada kuasa dua dua sisi pendek berjumlah kuasa dua sisi terpanjang; jika ya, segi tiga itu bersudut tegak. / Check whether the squares of the two shorter sides add to the square of the longest side; if so, the triangle is right-angled. Oleh itu / Therefore: Segi tiga bersudut tegak / Right-angled triangle.",,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-2-akas-teorem-pythagoras,13.2 Akas Teorem Pythagoras | 13.2 Converse of Pythagoras' Theorem,multiple_choice,"Adakah segi tiga dengan sisi 4 cm, 5 cm, dan 6 cm sebuah segi tiga bersudut tegak? / Is a triangle with sides 4 cm, 5 cm, 6 cm a right-angled triangle?",,Tidak / No,Ya / Yes,Mungkin / Maybe,Tidak dapat dipastikan / Cannot be determined,"Jawapan / Answer: Tidak / No. Cara / Method: Semak sama ada kuasa dua dua sisi pendek berjumlah kuasa dua sisi terpanjang; jika ya, segi tiga itu bersudut tegak. / Check whether the squares of the two shorter sides add to the square of the longest side; if so, the triangle is right-angled. Oleh itu / Therefore: Tidak / No.",,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-2-akas-teorem-pythagoras,13.2 Akas Teorem Pythagoras | 13.2 Converse of Pythagoras' Theorem,multiple_choice,"Jika c² < a² + b², apakah jenis segi tiga tersebut? / If c² < a² + b², what type of triangle is it?",,Segi tiga bersudut tirus / Acute-angled triangle,Segi tiga bersudut tegak / Right-angled triangle,Segi tiga bersudut cakah / Obtuse-angled triangle,Segi tiga sama kaki / Isosceles triangle,"Jawapan / Answer: Segi tiga bersudut tirus / Acute-angled triangle. Cara / Method: Semak sama ada kuasa dua dua sisi pendek berjumlah kuasa dua sisi terpanjang; jika ya, segi tiga itu bersudut tegak. / Check whether the squares of the two shorter sides add to the square of the longest side; if so, the triangle is right-angled. Oleh itu / Therefore: Segi tiga bersudut tirus / Acute-angled triangle.",,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-2-akas-teorem-pythagoras,13.2 Akas Teorem Pythagoras | 13.2 Converse of Pythagoras' Theorem,multiple_choice,"Jika c² > a² + b², apakah jenis segi tiga tersebut? / If c² > a² + b², what type of triangle is it?",,Segi tiga bersudut cakah / Obtuse-angled triangle,Segi tiga bersudut tegak / Right-angled triangle,Segi tiga bersudut tirus / Acute-angled triangle,Segi tiga sama sisi / Equilateral triangle,"Jawapan / Answer: Segi tiga bersudut cakah / Obtuse-angled triangle. Cara / Method: Semak sama ada kuasa dua dua sisi pendek berjumlah kuasa dua sisi terpanjang; jika ya, segi tiga itu bersudut tegak. / Check whether the squares of the two shorter sides add to the square of the longest side; if so, the triangle is right-angled. Oleh itu / Therefore: Segi tiga bersudut cakah / Obtuse-angled triangle.",,
bab13,Bab 13: Teorem Pythagoras | Chapter 13: Pythagoras' Theorem,13-2-akas-teorem-pythagoras,13.2 Akas Teorem Pythagoras | 13.2 Converse of Pythagoras' Theorem,multiple_choice,"Antara set panjang sisi berikut, yang manakah membentuk segi tiga bersudut tegak? / Which of the following side length sets forms a right-angled triangle?",,"7 cm, 24 cm, 25 cm","6 cm, 7 cm, 8 cm","5 cm, 6 cm, 7 cm","10 cm, 12 cm, 15 cm","Jawapan / Answer: 7 cm, 24 cm, 25 cm. Cara / Method: Semak sama ada kuasa dua dua sisi pendek berjumlah kuasa dua sisi terpanjang; jika ya, segi tiga itu bersudut tegak. / Check whether the squares of the two shorter sides add to the square of the longest side; if so, the triangle is right-angled. Oleh itu / Therefore: 7 cm, 24 cm, 25 cm.",,
